@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R2'

@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}

@data
10,0,5,2,0,1,0,1977,60,0,1,53,Self-emp-inc
8,0,7,0,0,0,0,0,40,0,0,51,Private
6,0,9,2,0,1,6418,0,40,0,1,88,Self-emp-not-inc
5,2,2,1,0,0,4416,0,38,0,0,61,Private
9,0,7,2,4,1,7688,0,40,0,1,44,Private
8,2,1,5,0,1,0,0,40,0,0,24,Private
9,0,8,0,0,0,0,0,40,0,0,38,Local-gov
8,0,1,2,0,1,0,0,50,0,0,25,Private
8,2,10,3,0,1,0,0,40,0,0,22,Private
4,0,7,2,0,1,0,1902,35,0,0,54,Private
8,2,2,3,0,0,0,0,56,0,0,32,Private
8,2,7,3,0,1,0,0,45,0,0,46,Private
8,1,1,3,0,1,0,0,40,0,0,40,Private
8,1,2,5,0,1,0,0,40,0,0,27,Private
9,3,7,3,0,1,8614,0,65,0,1,47,Private
9,0,3,2,0,1,0,0,45,0,1,47,Self-emp-inc
9,0,10,2,0,1,0,0,50,0,0,57,Private
8,2,2,3,0,0,0,0,35,0,0,20,Private
11,1,5,3,0,1,0,0,60,0,0,39,Private
9,0,10,2,0,1,5178,0,50,0,1,32,Private
9,0,4,2,0,1,0,0,40,0,1,55,Private
9,2,4,1,0,0,0,0,40,0,0,28,Private
5,1,3,3,0,0,0,0,35,0,0,62,Private
9,0,8,2,0,1,0,0,40,0,0,62,Federal-gov
8,2,2,5,2,0,0,0,35,0,0,20,Private
13,0,10,2,0,1,0,0,52,0,1,44,Private
8,2,7,4,0,1,0,0,40,0,0,30,Private
13,2,0,3,0,0,10520,0,40,0,1,31,Private
13,2,8,3,0,0,0,0,32,0,0,25,Private
8,2,3,5,0,0,0,0,40,0,0,21,Private
9,2,4,3,4,1,0,0,35,0,0,24,Private
8,3,1,3,0,1,0,0,40,0,0,32,Private
6,0,1,2,0,1,0,0,45,0,1,33,Private
13,0,5,2,0,1,0,0,40,0,0,29,Federal-gov
7,2,2,1,0,0,0,0,16,0,0,17,Private
11,2,4,1,2,1,0,0,25,0,0,29,Private
13,2,8,1,0,1,0,0,28,0,0,24,Private
6,2,2,1,0,1,0,0,40,0,0,17,Private
5,2,3,1,0,0,0,0,22,0,0,17,Private
8,0,6,2,4,1,0,0,40,0,1,52,Private
9,2,4,1,0,0,0,0,25,0,0,22,Local-gov
13,2,4,3,0,1,0,0,40,0,0,23,Private
13,0,4,0,4,0,0,0,50,0,1,41,Federal-gov
9,2,2,1,4,0,0,0,15,28,0,18,Private
8,3,7,3,0,0,0,0,40,0,0,49,Private
8,2,2,4,0,0,0,0,20,0,0,21,Private
3,4,8,3,0,0,0,0,40,0,0,77,Local-gov
9,2,11,1,0,0,0,0,28,0,0,22,Private
13,2,5,3,0,0,0,0,50,0,0,45,Local-gov
9,2,8,5,0,0,0,0,40,0,0,25,Private
8,3,12,3,0,1,0,0,55,0,0,29,Private
10,0,5,2,0,1,6418,0,35,0,1,68,Local-gov
13,0,3,2,0,1,0,0,40,0,0,62,Private
8,0,1,2,0,1,0,0,40,36,0,51,Private
8,2,1,3,0,1,0,0,50,0,0,35,Private
13,2,0,3,0,1,0,0,42,0,0,36,Private
8,2,3,1,0,1,0,0,40,0,0,24,Private
8,2,1,3,0,1,0,0,54,0,0,39,Private
13,1,10,3,0,1,0,0,55,0,0,39,Private
8,1,4,3,0,1,0,0,48,0,0,33,Private
13,0,5,2,1,1,0,0,60,11,1,41,Private
13,1,3,3,0,0,8614,0,40,0,1,54,Private
8,1,6,1,0,1,0,0,25,0,0,20,Self-emp-inc
8,0,2,2,1,1,0,0,40,34,0,44,Private
9,2,3,3,0,1,0,1669,90,0,0,28,Local-gov
3,0,1,2,0,1,0,0,40,0,0,40,Private
8,1,1,3,0,1,0,0,40,0,0,41,Private
9,3,8,3,0,0,0,0,40,0,0,28,State-gov
8,0,2,0,4,0,0,0,50,0,0,57,Private
8,2,8,3,0,1,0,0,40,0,0,50,Private
9,0,4,2,0,1,0,0,70,0,0,39,Private
9,0,2,2,0,1,0,0,40,0,0,26,Private
9,0,10,2,0,1,0,0,70,0,0,58,Private
8,0,1,2,0,1,0,0,45,0,0,51,Private
13,0,4,2,0,1,0,0,35,0,1,44,Private
8,0,1,2,0,1,0,0,35,0,0,30,Private
9,1,2,5,0,0,0,0,56,0,0,37,Private
8,2,2,3,0,1,0,2339,45,0,0,23,Private
9,1,8,3,0,0,3674,0,40,0,0,49,Private
2,0,7,2,4,1,0,0,40,0,0,56,Private
8,4,8,5,0,0,0,0,40,0,0,56,Private
9,2,8,1,0,0,0,0,20,0,0,20,Private
11,0,4,2,1,1,0,0,40,8,0,60,Self-emp-not-inc
7,2,1,1,0,1,0,0,40,0,0,36,Self-emp-not-inc
8,2,6,1,4,0,0,0,40,0,0,24,Private
12,0,4,2,0,1,0,0,35,0,0,52,Local-gov
13,0,10,2,0,1,0,0,40,0,0,35,Private
13,0,4,2,0,1,0,0,70,0,0,42,Self-emp-inc
8,2,7,1,0,1,0,0,40,0,0,21,Private
8,2,1,3,0,1,0,0,40,0,0,21,Private
9,2,3,3,0,1,0,0,50,0,0,35,Private
8,1,7,5,0,1,0,0,40,0,0,50,Private
8,2,1,1,0,1,0,0,44,0,0,24,Private
15,0,5,2,0,1,0,0,60,0,1,48,Private
9,3,2,1,4,0,0,0,35,0,0,33,Local-gov
8,0,1,2,0,1,0,0,40,0,1,58,Private
9,0,6,2,0,1,7688,0,40,0,1,58,Private
8,2,8,1,3,1,0,0,40,0,0,27,Private
11,2,0,1,0,0,0,0,15,0,0,30,Private
13,3,4,5,0,0,0,0,40,0,0,57,Private
9,1,2,1,0,0,0,0,35,0,0,46,Private
8,0,8,2,0,1,0,0,45,0,0,37,Private
8,0,4,2,0,1,0,0,55,0,1,35,Private
8,4,8,5,0,0,2329,0,20,0,0,72,Private
9,0,5,0,0,0,0,0,40,0,0,52,Local-gov
12,0,9,2,0,1,2885,0,60,0,0,45,Self-emp-not-inc
8,0,2,2,0,1,0,0,40,0,0,49,Private
8,1,7,1,0,0,0,0,40,0,0,37,Private
8,4,4,3,0,0,0,0,50,0,0,56,Self-emp-inc
8,2,6,3,0,1,0,0,40,0,0,26,Private
12,0,4,2,0,1,0,0,55,0,0,34,Self-emp-not-inc
13,1,5,3,0,1,0,0,45,0,0,44,Private
8,4,2,3,0,0,0,0,47,0,0,49,Local-gov
8,1,8,5,4,0,0,0,40,0,0,41,Private
8,0,3,1,0,0,0,0,30,0,0,40,Private
2,0,7,2,0,1,0,0,40,20,0,38,Private
6,2,9,1,0,1,0,0,24,0,0,18,Self-emp-not-inc
9,0,1,2,0,1,0,0,52,0,0,42,Self-emp-not-inc
13,2,5,3,0,0,0,0,55,0,0,25,Local-gov
9,2,7,1,0,0,0,0,15,5,0,23,Private
8,1,2,3,0,0,0,0,35,0,0,29,Private
8,0,7,2,0,1,0,0,40,0,0,45,Private
8,2,7,1,4,0,0,0,40,0,0,32,Private
8,0,1,2,0,1,0,0,62,0,0,33,Private
8,2,8,1,0,0,0,0,35,0,0,27,Private
13,0,4,2,4,1,0,0,40,0,1,36,Private
1,0,10,0,0,0,3908,0,60,0,0,44,Private
8,0,10,2,0,1,0,1902,50,0,1,23,Private
8,0,1,2,0,1,0,0,48,0,0,28,Private
11,0,0,2,0,1,0,0,40,0,1,46,Private
9,0,8,2,0,1,0,0,40,0,0,28,Private
3,2,7,5,0,0,0,0,42,0,0,45,Private
9,2,0,3,4,0,0,0,50,0,0,31,Private
11,1,4,5,0,1,0,0,45,0,0,40,Private
8,2,3,1,0,0,0,0,35,0,0,34,Private
8,2,1,3,3,1,0,0,40,0,0,32,Private
8,1,1,3,0,1,0,0,44,0,0,52,Self-emp-not-inc
8,0,5,2,0,1,0,0,24,0,0,67,Local-gov
8,2,2,5,4,0,0,0,40,34,0,25,Private
13,0,3,2,0,1,0,0,40,0,1,68,Self-emp-inc
4,0,7,0,3,0,0,0,40,21,0,34,Private
6,2,2,1,0,0,0,0,12,0,0,17,Private
8,1,11,5,4,0,0,0,24,0,0,52,Private
5,2,2,5,4,0,0,0,40,0,0,22,Private
13,0,9,2,0,1,0,0,45,0,1,41,Private
8,0,7,2,4,1,0,0,40,0,0,59,Private
3,2,2,1,4,1,0,0,20,0,0,18,Private
8,0,2,0,0,0,7298,0,40,0,1,35,Federal-gov
9,2,2,3,0,0,0,0,40,0,0,43,Private
9,0,8,2,0,1,0,1485,40,0,0,28,Private
0,2,2,3,4,0,0,0,40,28,0,50,Private
13,0,4,0,3,0,0,0,40,0,1,34,Federal-gov
9,2,3,3,0,1,0,0,50,0,0,23,Private
6,2,2,3,4,0,0,0,40,0,0,26,Private
8,0,2,2,0,1,0,0,40,0,0,59,Private
9,0,3,2,0,1,0,0,75,0,0,30,Private
8,2,1,3,0,0,0,0,40,0,0,32,Private
6,2,8,3,0,0,4416,0,30,0,0,34,Private
8,0,2,1,0,0,0,0,15,0,0,19,Private
13,2,5,3,0,1,6849,0,40,0,0,32,Private
9,2,8,3,0,0,0,0,40,0,0,31,Private
12,0,1,2,0,1,0,0,40,0,0,45,Private
14,0,5,2,0,1,7688,0,40,0,1,50,Local-gov
8,0,1,2,0,1,0,0,56,0,1,47,Private
8,2,1,1,0,1,0,0,40,0,0,23,Private
9,1,8,3,0,0,0,0,45,0,0,35,Private
8,0,4,2,0,1,0,0,50,0,1,53,Private
13,0,5,2,0,1,0,0,40,0,1,48,Private
6,2,2,1,0,0,0,0,21,0,0,18,Private
8,2,2,3,0,0,0,0,40,0,0,28,Private
14,0,5,2,0,1,0,0,37,0,0,27,Local-gov
9,0,0,2,0,1,0,0,40,0,0,40,Private
8,0,4,4,1,1,0,0,75,34,0,29,Private
8,2,2,1,0,0,0,0,30,0,0,20,Private
13,2,5,3,0,0,0,0,40,0,0,30,Private
15,0,4,2,0,1,0,0,55,0,1,50,Local-gov
13,0,5,2,0,1,0,0,45,0,0,56,Self-emp-not-inc
8,1,8,5,0,0,0,0,40,0,0,45,Private
8,4,2,5,0,0,0,0,40,4,0,56,Private
8,0,7,2,0,1,0,0,45,0,0,28,Private
11,2,5,3,0,1,0,0,40,38,0,29,Private
13,0,4,0,0,0,0,0,38,0,0,25,State-gov
13,2,5,3,0,0,0,1669,40,0,0,28,State-gov
8,1,2,5,0,0,0,0,45,0,0,32,Self-emp-not-inc
14,0,5,0,0,0,0,0,40,0,1,36,Private
8,1,1,3,0,1,0,0,45,0,0,44,Private
14,0,5,2,0,1,0,0,38,0,1,36,Private
13,1,3,1,0,1,0,0,50,0,0,38,Private
8,0,1,2,0,1,0,0,55,0,0,30,Private
9,0,2,2,2,1,0,0,40,0,0,22,Private
14,2,8,1,0,1,0,0,15,0,0,24,Private
14,0,5,0,0,0,0,0,60,0,1,47,Local-gov
8,0,10,2,0,1,0,1848,40,0,1,28,Private
13,0,4,2,0,1,7688,0,40,0,1,49,Private
8,3,2,3,0,0,0,0,40,0,0,34,State-gov
13,2,6,3,0,1,0,0,40,0,0,46,Private
8,0,6,2,0,1,0,0,25,0,0,65,Private
9,0,1,2,0,1,0,0,40,0,1,39,Private
9,0,3,0,0,0,0,0,35,0,0,23,Private
9,0,6,2,0,1,0,0,40,0,0,35,Private
8,0,3,2,0,1,0,0,55,0,1,31,Private
6,2,3,1,0,0,0,0,10,0,0,18,Private
5,2,9,3,4,1,0,0,35,28,0,25,Private
8,2,6,1,0,1,0,0,30,0,0,18,Private
8,1,10,5,0,1,0,0,60,0,0,34,Private
9,2,0,3,0,1,0,0,40,0,0,27,Private
13,0,0,2,0,1,0,0,40,36,0,30,Private
12,2,2,3,0,1,0,0,40,0,0,28,Private
13,2,3,3,0,1,0,0,40,0,0,28,Private
8,4,4,3,0,1,14084,0,45,0,1,48,Private
11,2,4,3,0,0,0,0,40,0,0,45,Private
8,1,7,5,0,0,0,0,40,0,0,29,Private
8,0,7,2,0,1,0,0,50,0,0,41,Private
8,0,9,2,0,1,0,0,40,0,0,29,Private
8,0,1,2,0,1,0,0,40,0,0,21,Private
9,2,6,1,0,1,0,0,35,0,0,22,State-gov
8,0,7,2,0,1,0,0,40,21,0,54,Private
2,2,7,3,0,0,0,0,52,20,0,27,Private
9,2,8,3,0,1,0,0,40,0,0,28,Private
13,2,7,3,0,1,0,0,40,0,0,29,Private
9,2,2,3,0,0,0,0,40,0,0,29,Private
13,0,4,2,0,1,0,0,40,0,1,28,Private
8,3,4,5,4,0,6497,0,35,0,0,50,Local-gov
5,2,8,1,0,0,0,0,16,0,0,17,Private
8,0,1,2,0,1,0,0,45,0,0,44,Private
8,0,5,2,0,1,0,0,35,0,0,33,Private
8,0,3,2,0,1,0,0,40,0,1,52,Private
8,1,4,3,0,0,2354,0,40,0,0,30,Private
14,0,4,2,0,1,0,1902,50,0,1,43,Local-gov
8,2,10,3,0,1,0,0,50,0,0,31,Private
11,0,0,2,0,1,0,0,21,0,1,38,Private
8,2,8,1,0,1,0,0,40,0,0,19,Private
8,0,1,2,0,1,0,0,40,0,1,37,Private
8,1,10,3,0,1,0,0,70,0,0,47,Private
8,0,5,2,0,1,0,0,39,0,0,34,Private
9,0,7,2,0,1,0,0,30,0,0,41,Self-emp-not-inc
8,2,7,3,0,1,0,0,56,0,0,29,Private
13,2,4,3,0,0,0,0,55,0,0,40,Private
9,0,2,0,0,0,0,0,50,0,0,44,Self-emp-not-inc
14,2,5,3,4,0,0,0,40,0,0,36,State-gov
8,2,2,1,0,0,0,0,40,0,0,31,Self-emp-not-inc
8,0,1,2,0,1,0,0,40,0,1,36,Private
9,2,2,3,0,0,0,0,40,0,0,20,Private
9,0,6,2,0,1,0,0,52,0,1,34,Local-gov
9,0,7,2,0,1,0,0,40,0,1,33,Private
8,0,1,2,0,1,0,0,42,0,1,59,Private
8,1,8,5,0,0,0,0,40,0,0,39,Private
9,2,8,3,4,0,0,0,20,0,0,21,Private
8,1,4,3,0,1,2174,0,50,0,0,41,Private
13,0,4,2,0,1,0,0,60,0,1,35,Private
14,2,5,3,0,1,0,0,40,30,1,44,Private
8,2,3,3,0,0,0,0,40,0,0,19,Private
14,0,5,2,0,1,0,1902,40,0,1,43,Private
13,2,5,3,0,1,8614,0,40,0,1,29,Private
9,2,1,3,0,1,0,0,40,0,0,36,Private
12,4,8,3,0,0,0,0,20,0,0,71,Private
13,0,1,2,0,1,0,0,50,0,1,47,Private
8,0,1,2,0,1,0,0,40,0,0,45,Private
9,2,5,1,0,0,0,0,40,0,0,21,Private
8,0,7,2,0,1,0,0,40,0,1,48,Private
9,0,8,0,0,0,0,0,40,0,1,29,Private
8,2,6,1,0,1,0,0,60,0,0,24,Private
9,2,3,1,0,0,0,0,12,0,0,20,Private
14,4,5,3,0,0,0,0,20,0,0,41,Self-emp-not-inc
13,0,4,0,0,0,0,0,40,0,1,57,Federal-gov
8,0,1,2,0,1,0,0,60,0,0,62,Self-emp-not-inc
9,0,3,2,0,1,0,0,45,0,1,53,Private
13,3,3,5,0,1,0,2824,40,0,1,51,Self-emp-inc
10,0,5,2,1,1,99999,0,40,15,1,48,Local-gov
3,0,4,0,0,0,0,0,80,0,0,53,Self-emp-not-inc
13,0,10,2,1,1,0,0,40,34,0,45,Local-gov
9,1,0,3,4,1,4650,0,40,0,0,62,Federal-gov
8,1,6,3,0,1,0,1980,38,0,0,50,Private
9,1,3,3,0,1,0,0,56,0,0,59,Private
13,1,3,3,0,1,0,0,40,0,0,39,Private
9,2,3,3,4,0,0,0,36,0,0,20,Private
13,0,4,2,0,1,0,0,45,0,1,51,Private
8,4,4,3,0,0,0,0,40,0,0,49,State-gov
3,3,11,3,3,0,0,0,35,20,0,64,Private
8,1,8,5,0,0,0,0,35,0,0,44,Local-gov
14,2,4,3,0,1,27828,0,48,0,1,50,Private
13,0,10,2,0,1,0,0,55,20,0,31,Private
13,2,5,1,0,1,0,0,30,0,0,26,Self-emp-not-inc
8,1,2,5,0,0,0,0,38,0,0,30,Private
11,0,0,2,0,1,0,0,56,0,1,38,Private
9,1,8,3,0,1,0,0,40,0,0,51,Self-emp-not-inc
14,0,4,2,0,1,0,0,45,0,1,41,Private
13,0,4,2,0,1,0,0,50,0,0,64,Self-emp-inc
8,1,1,3,4,1,0,0,50,0,0,34,Self-emp-inc
9,3,1,5,0,0,0,0,55,0,0,44,Private
8,3,4,5,0,0,0,0,40,0,0,31,Private
13,0,3,2,0,1,0,0,50,0,0,50,Private
13,0,9,2,0,1,0,0,40,0,0,46,Private
13,0,1,2,4,1,0,0,40,0,0,54,Private
8,0,9,2,0,1,0,0,40,0,0,70,Self-emp-not-inc
8,0,3,2,0,1,0,0,70,0,1,33,Self-emp-not-inc
8,0,2,2,0,1,0,0,40,3,0,28,Private
8,1,8,3,0,0,0,0,40,0,0,55,Private
13,4,5,5,2,0,0,0,40,0,0,58,Federal-gov
13,2,0,1,0,0,0,0,50,0,0,23,Private
8,0,1,2,0,1,0,0,40,0,0,47,Private
11,0,12,2,0,1,0,0,40,0,1,28,Local-gov
14,0,5,2,0,1,0,0,45,0,1,50,Local-gov
14,0,5,2,0,1,0,0,23,0,1,42,Private
8,0,1,2,4,1,0,0,40,0,0,44,Private
15,1,5,3,0,1,0,0,30,0,0,51,State-gov
9,0,8,2,0,1,0,0,40,0,0,64,Private
12,1,12,3,0,1,0,0,40,0,0,31,State-gov
14,2,2,3,2,1,0,0,40,0,0,34,Private
14,2,5,3,0,0,0,0,50,0,0,28,Local-gov
8,1,10,3,0,1,0,0,40,0,0,44,Private
11,2,8,3,4,0,0,0,40,0,0,25,Private
14,0,5,0,4,0,4386,0,35,0,1,47,Local-gov
13,2,12,3,0,0,4650,0,48,0,0,28,Local-gov
8,1,2,3,0,1,0,0,40,0,0,41,Private
8,4,8,5,0,0,0,0,40,0,0,61,Private
12,0,5,0,0,0,0,0,45,0,1,36,Federal-gov
3,0,1,2,0,1,0,0,40,0,0,77,Private
8,0,2,0,0,0,0,0,39,0,0,50,State-gov
13,0,5,2,0,1,0,0,40,0,1,47,Private
9,0,3,2,0,1,0,0,99,0,1,32,Self-emp-inc
14,2,5,1,0,1,0,0,50,12,0,34,Self-emp-not-inc
9,0,4,2,0,1,0,0,40,0,0,35,Private
9,2,3,3,0,1,0,0,32,0,0,27,Private
13,0,4,2,0,1,0,0,40,30,1,53,Self-emp-not-inc
3,1,2,3,3,1,0,0,40,38,0,51,Private
11,1,0,3,0,0,0,0,40,0,0,67,Private
9,0,6,2,0,1,0,0,60,0,0,44,Private
13,2,3,1,0,1,0,0,15,0,0,22,Private
5,2,7,3,0,1,0,0,50,0,0,30,Private
8,0,1,2,0,1,0,0,55,0,1,54,Private
13,4,9,3,0,1,0,0,30,0,0,81,Self-emp-not-inc
14,4,4,5,0,1,15020,0,40,0,1,51,Private
9,2,8,3,4,0,0,0,40,0,0,24,Local-gov
8,0,1,2,0,1,7298,0,90,0,1,45,Self-emp-not-inc
8,0,2,0,0,0,0,0,40,0,0,41,Private
8,1,2,3,0,0,0,0,30,0,0,54,Local-gov
8,0,10,2,0,1,0,0,60,0,0,63,Private
4,2,11,3,0,0,0,0,35,20,0,28,Private
13,0,5,2,0,1,0,0,40,0,0,30,State-gov
8,0,9,2,0,1,0,0,60,0,1,39,Self-emp-not-inc
8,0,8,0,0,0,0,0,40,0,0,25,Private
13,0,4,2,0,1,0,0,40,0,0,42,Private
11,0,0,2,0,1,3103,0,40,0,1,38,Private
13,2,2,1,0,1,0,0,40,0,0,43,Local-gov
6,0,4,2,0,1,0,0,40,0,0,41,Self-emp-inc
13,0,1,2,0,1,0,0,50,0,0,28,Private
8,0,9,2,0,1,0,0,40,0,0,39,Private
8,1,4,3,0,0,0,0,60,0,0,43,Private
12,3,8,1,0,0,0,0,40,0,0,27,Private
8,2,2,3,4,0,0,0,50,0,0,21,Private
14,0,5,2,0,1,4386,0,40,0,1,42,Private
8,2,10,1,0,1,0,0,46,0,0,19,Private
8,4,8,3,0,0,0,0,30,0,0,58,Local-gov
8,5,1,3,0,1,0,0,50,0,1,34,Self-emp-not-inc
14,0,5,2,0,1,0,0,40,0,1,30,Private
14,1,3,3,3,1,0,0,40,0,0,67,Self-emp-not-inc
6,5,1,3,4,1,0,0,40,0,0,36,Private
12,0,8,2,0,1,0,0,40,12,0,39,Private
8,0,1,2,0,1,0,0,60,0,0,38,Private
10,0,5,2,0,1,15024,0,60,0,1,59,Self-emp-inc
12,0,5,2,0,1,0,0,40,0,1,50,Private
13,0,4,2,0,1,0,0,50,0,1,61,Private
9,0,0,2,0,1,5013,0,40,0,0,35,State-gov
6,2,2,1,0,0,0,0,16,0,0,18,Private
13,0,8,2,0,1,0,0,40,0,1,43,Private
14,2,5,3,0,0,0,0,50,0,0,48,Local-gov
13,0,3,2,0,1,0,0,25,0,1,48,Private
13,0,8,0,0,0,0,0,40,0,0,33,Private
8,5,8,4,0,0,0,0,40,0,0,50,Private
12,2,5,3,0,0,0,0,40,0,0,30,State-gov
8,0,4,2,0,1,0,0,40,0,0,44,Self-emp-not-inc
3,0,10,2,0,1,0,0,40,0,0,52,Self-emp-not-inc
8,2,2,1,0,0,0,0,35,0,0,23,Private
8,1,5,3,0,0,0,0,80,0,0,46,Private
8,0,12,2,0,1,0,0,36,0,0,32,Local-gov
14,0,3,2,0,1,5178,0,40,0,1,28,Self-emp-inc
12,0,3,2,0,1,0,0,40,24,1,35,Private
9,0,12,2,0,1,0,0,50,0,1,56,Self-emp-not-inc
6,2,1,1,0,1,0,0,40,0,0,18,Private
8,0,4,2,0,1,0,0,60,0,0,50,Private
8,2,2,3,0,0,0,0,20,0,0,24,Local-gov
13,2,3,3,0,0,0,0,25,0,0,24,Private
9,0,5,2,1,1,0,0,50,0,1,54,Private
13,0,3,2,0,1,7688,0,40,0,1,28,Private
6,0,8,2,0,1,0,0,40,3,0,31,Private
8,2,10,3,0,1,0,0,45,0,0,23,Private
9,0,0,2,0,1,0,0,25,9,0,81,Self-emp-not-inc
9,2,8,3,0,0,0,0,40,0,0,33,Private
6,0,3,2,0,1,0,0,70,0,1,59,Self-emp-not-inc
13,0,8,2,0,1,0,0,40,33,0,70,Private
4,4,7,3,0,0,0,0,35,0,0,62,Private
12,4,8,3,0,0,1848,0,50,0,0,69,Private
8,1,7,3,0,0,0,0,40,0,0,53,Private
13,0,4,2,0,1,0,0,50,0,1,30,Self-emp-inc
13,0,5,2,0,1,15024,0,40,0,1,45,Self-emp-inc
8,1,2,3,2,1,0,0,40,0,0,32,Local-gov
8,1,10,3,0,1,0,0,40,0,0,42,Private
8,0,1,2,0,1,15024,0,40,0,1,51,Private
8,4,8,5,0,0,0,0,21,0,0,67,Private
9,1,2,5,0,0,0,0,30,0,0,32,Private
13,0,5,2,0,1,0,0,52,0,1,52,Private
7,0,6,2,0,1,0,0,40,0,0,33,Private
12,0,4,2,0,1,0,0,40,0,1,59,Self-emp-inc
9,1,3,3,0,1,0,0,40,6,0,37,Private
11,2,3,1,0,0,0,0,40,0,0,25,Private
4,0,4,2,0,1,0,0,40,0,1,59,Private
13,2,6,3,0,1,0,0,36,0,0,29,Private
9,1,3,3,0,0,0,0,40,0,0,27,Private
9,0,7,2,0,1,7298,0,40,0,1,48,Private
8,0,10,2,0,1,0,0,70,0,1,47,Private
8,0,3,2,0,1,0,0,30,0,0,32,Private
9,3,5,3,0,0,0,0,50,0,0,47,Private
5,0,7,2,0,1,0,0,40,0,0,62,Private
8,0,10,2,0,1,0,0,40,0,0,40,Private
8,0,9,2,0,1,0,0,50,0,0,38,Private
14,1,3,3,0,1,0,0,50,0,1,42,Private
14,2,5,3,0,0,0,1408,40,0,0,36,Private
7,2,6,1,0,1,0,0,40,0,0,36,Private
9,0,3,2,0,1,0,0,25,0,0,49,Self-emp-not-inc
4,1,2,5,0,0,0,0,40,0,0,42,Private
8,0,4,2,0,1,0,0,45,0,1,55,Private
9,1,4,3,0,0,0,0,40,0,0,38,Private
13,2,3,3,0,0,0,0,40,0,0,27,Private
13,0,3,0,0,0,0,0,8,0,1,38,Private
11,0,4,2,0,1,0,0,43,0,1,36,Private
10,0,5,2,0,1,0,0,50,0,1,44,Self-emp-not-inc
8,2,8,4,4,0,0,0,20,0,0,24,Private
8,0,7,2,0,1,0,2179,60,0,0,23,Private
9,0,3,2,0,1,0,0,40,0,1,26,Private
13,2,5,3,0,1,0,0,30,0,0,23,Private
8,0,3,2,0,1,0,1977,40,0,1,31,Private
13,2,2,3,0,1,0,0,55,0,0,24,Private
7,3,10,3,4,1,0,0,40,0,0,51,Private
8,0,1,2,0,1,0,0,40,0,0,28,Self-emp-not-inc
8,0,10,2,0,1,0,0,50,0,0,25,Private
15,0,5,2,1,1,7298,0,40,27,1,37,Private
8,2,8,3,0,0,0,0,45,0,0,25,Private
11,0,3,0,0,0,0,0,50,0,1,26,Private
13,0,3,2,0,1,0,0,40,0,1,35,Private
8,1,1,5,0,1,0,0,99,0,0,32,Private
13,0,5,2,0,1,0,0,55,0,1,29,Local-gov
8,2,1,3,0,0,0,0,55,0,0,20,Private
8,0,3,2,0,1,0,0,50,0,0,52,Private
11,0,4,2,0,1,0,0,40,0,1,63,Private
14,2,5,3,0,1,0,0,40,7,0,30,Private
13,2,5,3,0,1,0,0,40,0,0,23,Private
9,0,1,2,0,1,0,0,40,0,1,48,Federal-gov
9,2,8,1,0,0,0,0,50,0,0,29,Private
8,1,6,3,0,0,0,0,38,0,0,64,Private
8,1,7,3,4,1,0,0,40,0,0,29,Private
9,0,1,2,0,1,0,0,40,0,0,43,Private
11,2,3,1,0,1,0,0,50,0,0,44,Self-emp-not-inc
7,2,8,5,4,0,0,0,40,0,0,47,Private
8,0,1,2,0,1,99999,0,60,0,1,41,Private
8,1,2,5,0,0,0,0,40,0,0,31,Self-emp-not-inc
9,0,5,0,0,0,0,0,24,4,0,59,Local-gov
14,0,1,2,0,1,0,0,60,7,1,41,Federal-gov
9,0,8,2,0,1,0,0,60,0,0,34,Private
8,4,8,3,0,0,0,1429,30,0,0,69,Private
8,0,4,2,0,1,0,0,60,26,0,62,Self-emp-not-inc
8,0,8,2,0,1,0,0,55,0,0,38,Private
